"subject_id","wave","fcOrder","group","item","forecast","bscore","bscore_standardized","bscore_standardized_to_reg"
"DwsLORNs9ADEuzI6TZqL",7,"fcCB","reg","C47",34,0.2312,-0.587361073533828,NA
"DwsLORNs9ADEuzI6TZqL",7,"fcCB","reg","M7949",97,1.8818,1.49171062589866,NA
"iOXLQN4KD6oWnwM1cDAY",7,"fcDC","reg","C47",35,0.245,-0.559245781570724,NA
"iOXLQN4KD6oWnwM1cDAY",7,"fcDC","reg","M7949",90,1.62,1.02882853205613,NA
"iOXLQN4KD6oWnwM1cDAY",7,"fcDC","reg","G1920",90,0.02,-1.02940535748389,NA
"iOXLQN4KD6oWnwM1cDAY",7,"fcDC","reg","G2006",65,0.245,-1.05913580300159,NA
"s8qlhnuyRiK83fEs6Fzz",7,"fcBA","reg","G1472",26,0.1352,-1.19835747246068,NA
"s8qlhnuyRiK83fEs6Fzz",7,"fcBA","reg","G1948",19,0.0722,-0.794202670361672,NA
"s8qlhnuyRiK83fEs6Fzz",7,"fcBA","reg","C1039",0,2,1.16299307779373,NA
"s8qlhnuyRiK83fEs6Fzz",7,"fcBA","reg","G2063",100,0,-0.456110592240851,NA
"hihTqB8ELx95P6OtHxLK",7,"fcCB","reg","C1039",3,1.8818,1.00453137143212,NA
"hihTqB8ELx95P6OtHxLK",7,"fcCB","reg","G2063",90,0.02,-0.375523139439186,NA
"hihTqB8ELx95P6OtHxLK",7,"fcCB","reg","C47",50,0.5,-0.0397240822525049,NA
"hihTqB8ELx95P6OtHxLK",7,"fcCB","reg","M7949",35,0.245,-1.40227490199077,NA
"0PDGJ5hkAxxmw4ziCQiz",7,"fcCB","reg","C1039",3,1.8818,1.00453137143212,NA
"0PDGJ5hkAxxmw4ziCQiz",7,"fcCB","reg","G2063",98,0.000800000000000001,-0.452887094128784,NA
"0PDGJ5hkAxxmw4ziCQiz",7,"fcCB","reg","C47",35,0.245,-0.559245781570724,NA
"0PDGJ5hkAxxmw4ziCQiz",7,"fcCB","reg","M7949",95,1.805,1.35592244863699,NA
"Y9lj2tOrXl1hytUGa6Eg",7,"fcCB","reg","C1039",14,1.4792,0.464796320829864,NA
"Y9lj2tOrXl1hytUGa6Eg",7,"fcCB","reg","G2063",64,0.2592,0.588302796068725,NA
"Y9lj2tOrXl1hytUGa6Eg",7,"fcCB","reg","C47",58,0.6728,0.312328269285488,NA
"Y9lj2tOrXl1hytUGa6Eg",7,"fcCB","reg","M7949",23,0.1058,-1.64839097327756,NA
"K23r5Gciflq8ssI5pwWt",7,"fcBA","reg","G1472",82,1.3448,1.39354699983101,NA
"K23r5Gciflq8ssI5pwWt",7,"fcBA","reg","G1948",72,1.0368,0.77301981293054,NA
"K23r5Gciflq8ssI5pwWt",7,"fcBA","reg","C1039",81,0.0722,-1.42146104677413,NA
"K23r5Gciflq8ssI5pwWt",7,"fcBA","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"WI3KBFZmJjw0Lxdzzcfs",7,"fcBA","reg","G1472",38,0.2888,-0.869226745820466,NA
"WI3KBFZmJjw0Lxdzzcfs",7,"fcBA","reg","G1948",16,0.0512,-0.82832217290069,NA
"WI3KBFZmJjw0Lxdzzcfs",7,"fcBA","reg","C1039",12,1.5488,0.558103721530104,NA
"WI3KBFZmJjw0Lxdzzcfs",7,"fcBA","reg","G2063",84,0.0512,-0.249806713068589,NA
"VwvZLU4OilnAvOArxYc7",7,"fcAE","reg","G1472",8,0.0128,-1.4606335202521,NA
"VwvZLU4OilnAvOArxYc7",7,"fcAE","reg","G1948",75,1.125,0.916321723594414,NA
"VwvZLU4OilnAvOArxYc7",7,"fcAE","reg","G2404",93,1.7298,1.05578268844757,NA
"QMFZxe3WbmxMlJ9c7oxx",7,"fcED","reg","G2404",80,1.28,0.157146614537458,NA
"QMFZxe3WbmxMlJ9c7oxx",7,"fcED","reg","G1920",80,0.08,-0.908719013422032,NA
"QMFZxe3WbmxMlJ9c7oxx",7,"fcED","reg","G2006",10,1.62,1.68058593439506,NA
"UzgNwCP2klyuj9Bvt9ux",7,"fcED","reg","G2404",92,1.6928,0.981861979833355,NA
"UzgNwCP2klyuj9Bvt9ux",7,"fcED","reg","G1920",86,0.0392,-0.990785727384095,NA
"UzgNwCP2klyuj9Bvt9ux",7,"fcED","reg","G2006",8,1.6928,1.82564174710958,NA
"LxtXIECwYcSxnNetzXg7",7,"fcAE","reg","G1472",35,0.245,-0.963080429588964,NA
"LxtXIECwYcSxnNetzXg7",7,"fcAE","reg","G1948",20,0.08,-0.781529712275752,NA
"LxtXIECwYcSxnNetzXg7",7,"fcAE","reg","G2404",65,0.845,-0.711921175926969,NA
"MSGpC65S0iGZazje8tlR",7,"fcBA","sup","G1472",40,0.32,-0.750480374528829,-0.802372066971672
"MSGpC65S0iGZazje8tlR",7,"fcBA","sup","G1948",56,0.6272,0.259483960798313,0.107527039598081
"MSGpC65S0iGZazje8tlR",7,"fcBA","sup","C1039",60,0.32,-1.18830118684396,-1.08925452531552
"MSGpC65S0iGZazje8tlR",7,"fcBA","sup","G2063",88,0.0288,-0.310336963843593,-0.340064660206454
"lZB7oUCVEoF1pfPYk4Wz",7,"fcAE","reg","G1472",50,0.5,-0.416671996690171,NA
"lZB7oUCVEoF1pfPYk4Wz",7,"fcAE","reg","G1948",90,1.62,1.72056714058555,NA
"lZB7oUCVEoF1pfPYk4Wz",7,"fcAE","reg","G2404",65,0.845,-0.711921175926969,NA
"rkUT5E9X3gFoJaR5UIkT",7,"fcDC","reg","C47",57,0.6498,0.265469449346982,NA
"rkUT5E9X3gFoJaR5UIkT",7,"fcDC","reg","M7949",72,1.0368,-0.00231293902470992,NA
"rkUT5E9X3gFoJaR5UIkT",7,"fcDC","reg","G1920",67,0.2178,-0.631542709893301,NA
"rkUT5E9X3gFoJaR5UIkT",7,"fcDC","reg","G2006",75,0.125,-1.29823879099257,NA
"OQBbRgSRcYyepR1DfiXP",7,"fcBA","reg","G1472",92,1.6928,2.13923380237524,NA
"OQBbRgSRcYyepR1DfiXP",7,"fcBA","reg","G1948",95,1.805,2.02114371057213,NA
"OQBbRgSRcYyepR1DfiXP",7,"fcBA","reg","C1039",87,0.0338,-1.47294099198806,NA
"OQBbRgSRcYyepR1DfiXP",7,"fcBA","reg","G2063",31,0.9522,3.38065803564641,NA
"2QJZGGcIQF8A5FhBmyuz",7,"fcAE","reg","G1472",53,0.5618,-0.284248305893522,NA
"2QJZGGcIQF8A5FhBmyuz",7,"fcAE","reg","G1948",21,0.0882,-0.768206858903373,NA
"2QJZGGcIQF8A5FhBmyuz",7,"fcAE","reg","G2404",65,0.845,-0.711921175926969,NA
"3JAbXWzVHjOfIJvN5nIY",7,"fcDC","reg","C47",25,0.125,-0.803726581249886,NA
"3JAbXWzVHjOfIJvN5nIY",7,"fcDC","reg","M7949",94,1.7672,1.28908920514101,NA
"3JAbXWzVHjOfIJvN5nIY",7,"fcDC","reg","G1920",33,0.8978,0.736235856141075,NA
"3JAbXWzVHjOfIJvN5nIY",7,"fcDC","reg","G2006",39,0.7442,-0.0644673729591142,NA
"cw1XsyeMghuuUJiSV9Qh",7,"fcCB","reg","C1039",5,1.805,0.901571481004265,NA
"cw1XsyeMghuuUJiSV9Qh",7,"fcCB","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"cw1XsyeMghuuUJiSV9Qh",7,"fcCB","reg","C47",15,0.045,-0.966713781035994,NA
"cw1XsyeMghuuUJiSV9Qh",7,"fcCB","reg","M7949",95,1.805,1.35592244863699,NA
"xEOfY34NajjGyJmQtJ4s",7,"fcDC","reg","C47",33,0.2178,-0.614661429498001,NA
"xEOfY34NajjGyJmQtJ4s",7,"fcDC","reg","M7949",80,1.28,0.427682955637259,NA
"xEOfY34NajjGyJmQtJ4s",7,"fcDC","reg","G1920",15,1.445,1.83689531398521,NA
"xEOfY34NajjGyJmQtJ4s",7,"fcDC","reg","G2006",40,0.72,-0.112686475537295,NA
"cfRej3asg91cIUhItulY",7,"fcAE","reg","G1472",49,0.4802,-0.459099004421136,NA
"cfRej3asg91cIUhItulY",7,"fcAE","reg","G1948",28,0.1568,-0.656749817275915,NA
"cfRej3asg91cIUhItulY",7,"fcAE","reg","G2404",80,1.28,0.157146614537458,NA
"bjusHaMvMJEVS8XmZ80t",7,"fcAE","reg","G1472",35,0.245,-0.963080429588964,NA
"bjusHaMvMJEVS8XmZ80t",7,"fcAE","reg","G1948",8,0.0128,-0.890712120400608,NA
"bjusHaMvMJEVS8XmZ80t",7,"fcAE","reg","G2404",85,1.445,0.486793017817067,NA
"SA6j8d7euDro6XzatjNQ",7,"fcCB","reg","C1039",40,0.72,-0.553005096003792,NA
"SA6j8d7euDro6XzatjNQ",7,"fcCB","reg","G2063",90,0.02,-0.375523139439186,NA
"SA6j8d7euDro6XzatjNQ",7,"fcCB","reg","C47",25,0.125,-0.803726581249886,NA
"SA6j8d7euDro6XzatjNQ",7,"fcCB","reg","M7949",0,0,-1.83545333205731,NA
"GVHAmxNyu6oYBUzo7J1j",7,"fcCB","reg","C1039",90,0.02,-1.49144159729931,NA
"GVHAmxNyu6oYBUzo7J1j",7,"fcCB","reg","G2063",85,0.045,-0.274788823437105,NA
"GVHAmxNyu6oYBUzo7J1j",7,"fcCB","reg","C47",30,0.18,-0.691672881396937,NA
"GVHAmxNyu6oYBUzo7J1j",7,"fcCB","reg","M7949",80,1.28,0.427682955637259,NA
"MUe7xZKzTix8JJXQ0oPT",7,"fcED","reg","G2404",65,0.845,-0.711921175926969,NA
"MUe7xZKzTix8JJXQ0oPT",7,"fcED","reg","G1920",71,0.1682,-0.731310087651103,NA
"MUe7xZKzTix8JJXQ0oPT",7,"fcED","reg","G2006",15,1.445,1.33189407690821,NA
"MqZ2PnsrmMV01MfTVnxn",7,"fcDC","reg","C47",18,0.0648,-0.926374449088933,NA
"MqZ2PnsrmMV01MfTVnxn",7,"fcDC","reg","M7949",94,1.7672,1.28908920514101,NA
"MqZ2PnsrmMV01MfTVnxn",7,"fcDC","reg","G1920",60,0.32,-0.425973637174605,NA
"MqZ2PnsrmMV01MfTVnxn",7,"fcDC","reg","G2006",40,0.72,-0.112686475537295,NA
"I6ht2TV2zzB535qWglVL",7,"fcAE","reg","G1472",50,0.5,-0.416671996690171,NA
"I6ht2TV2zzB535qWglVL",7,"fcAE","reg","G1948",5,0.005,-0.903385078486529,NA
"I6ht2TV2zzB535qWglVL",7,"fcAE","reg","G2404",70,0.98,-0.442210482334561,NA
"rHuRrq19Qf7W491h1pSZ",7,"fcBA","reg","G1472",20,0.08,-1.31663882734701,NA
"rHuRrq19Qf7W491h1pSZ",7,"fcBA","reg","G1948",30,0.18,-0.619055890661382,NA
"rHuRrq19Qf7W491h1pSZ",7,"fcBA","reg","C1039",0,2,1.16299307779373,NA
"rHuRrq19Qf7W491h1pSZ",7,"fcBA","reg","G2063",100,0,-0.456110592240851,NA
"fAPx69vDlA8qSfqNFaag",7,"fcED","reg","G2404",100,2,1.5956036470303,NA
"fAPx69vDlA8qSfqNFaag",7,"fcED","reg","G1920",20,1.28,1.5050078678151,NA
"fAPx69vDlA8qSfqNFaag",7,"fcED","reg","G2006",60,0.32,-0.909696435507229,NA
"fGcn13Dce53Ic5t7KUSy",7,"fcED","reg","G2404",85,1.445,0.486793017817067,NA
"fGcn13Dce53Ic5t7KUSy",7,"fcED","reg","G1920",75,0.125,-0.818204255375639,NA
"fGcn13Dce53Ic5t7KUSy",7,"fcED","reg","G2006",30,0.98,0.405369998443162,NA
"M137NRxqwFCoVKWJPFGt",7,"fcED","reg","G2404",95,1.805,1.20602153406349,NA
"M137NRxqwFCoVKWJPFGt",7,"fcED","reg","G1920",70,0.18,-0.707575106652271,NA
"M137NRxqwFCoVKWJPFGt",7,"fcED","reg","G2006",70,0.18,-1.18864992149671,NA
"gIVXFcb4XIgyVfkGHGYP",7,"fcCB","reg","C1039",20,1.28,0.197744105032625,NA
"gIVXFcb4XIgyVfkGHGYP",7,"fcCB","reg","G2063",79,0.0882,-0.100719925385509,NA
"gIVXFcb4XIgyVfkGHGYP",7,"fcCB","reg","C47",35,0.245,-0.559245781570724,NA
"gIVXFcb4XIgyVfkGHGYP",7,"fcCB","reg","M7949",55,0.605,-0.765767821076675,NA
"FyQk8RCQanKuLqIoDMwE",7,"fcDC","reg","C47",16,0.0512,-0.954082273052571,NA
"FyQk8RCQanKuLqIoDMwE",7,"fcDC","reg","M7949",57,0.6498,-0.686558051007366,NA
"FyQk8RCQanKuLqIoDMwE",7,"fcDC","reg","G1920",29,1.0082,0.958298729214892,NA
"FyQk8RCQanKuLqIoDMwE",7,"fcDC","reg","G2006",23,1.1858,0.815431622847693,NA
"G06vCKjuln4m6u6CPQEn",7,"fcCB","reg","C1039",5,1.805,0.901571481004265,NA
"G06vCKjuln4m6u6CPQEn",7,"fcCB","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"G06vCKjuln4m6u6CPQEn",7,"fcCB","reg","C47",28,0.1568,-0.738939169334908,NA
"G06vCKjuln4m6u6CPQEn",7,"fcCB","reg","M7949",6,0.0072,-1.82272319043903,NA
"y1JEIOJQJeheqJoGWlQ9",7,"fcED","reg","G2404",96,1.8432,1.28233967106519,NA
"y1JEIOJQJeheqJoGWlQ9",7,"fcED","reg","G1920",70,0.18,-0.707575106652271,NA
"y1JEIOJQJeheqJoGWlQ9",7,"fcED","reg","G2006",10,1.62,1.68058593439506,NA
"XKHexzMhTJJjSCCbZYAW",7,"fcBA","reg","G1472",40,0.32,-0.802372066971672,NA
"XKHexzMhTJJjSCCbZYAW",7,"fcBA","reg","G1948",22,0.0968,-0.754234110244537,NA
"XKHexzMhTJJjSCCbZYAW",7,"fcBA","reg","C1039",25,1.125,-0.0100525488256691,NA
"XKHexzMhTJJjSCCbZYAW",7,"fcBA","reg","G2063",100,0,-0.456110592240851,NA
"03spmysv917pRTSkTcj6",7,"fcCB","reg","C1039",23,1.1858,0.0714573644297131,NA
"03spmysv917pRTSkTcj6",7,"fcCB","reg","G2063",80,0.08,-0.133760781034192,NA
"03spmysv917pRTSkTcj6",7,"fcCB","reg","C47",20,0.08,-0.895406881129572,NA
"03spmysv917pRTSkTcj6",7,"fcCB","reg","M7949",76,1.1552,0.207027167587038,NA
"6Bnbr5wfMsSoEwr4RmmY",7,"fcED","reg","G2404",97,1.8818,1.35945695086273,NA
"6Bnbr5wfMsSoEwr4RmmY",7,"fcED","reg","G1920",100,0,-1.06963413883784,NA
"6Bnbr5wfMsSoEwr4RmmY",7,"fcED","reg","G2006",75,0.125,-1.29823879099257,NA
"dVSqZ84Qjo6hCYy4q7uJ",7,"fcCB","reg","C1039",50,0.5,-0.847942282125241,NA
"dVSqZ84Qjo6hCYy4q7uJ",7,"fcCB","reg","G2063",80,0.08,-0.133760781034192,NA
"dVSqZ84Qjo6hCYy4q7uJ",7,"fcCB","reg","C47",40,0.32,-0.406445281771248,NA
"dVSqZ84Qjo6hCYy4q7uJ",7,"fcCB","reg","M7949",55,0.605,-0.765767821076675,NA
"TKkwOc2pHd9PObQzxHDj",7,"fcCB","reg","C1039",5,1.805,0.901571481004265,NA
"TKkwOc2pHd9PObQzxHDj",7,"fcCB","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"TKkwOc2pHd9PObQzxHDj",7,"fcCB","reg","C47",80,1.28,1.54940111566205,NA
"TKkwOc2pHd9PObQzxHDj",7,"fcCB","reg","M7949",65,0.845,-0.341429767133943,NA
"NneQhA1SAtPySGJTD5kT",7,"fcDC","reg","C47",14,0.0392,-0.978530353020487,NA
"NneQhA1SAtPySGJTD5kT",7,"fcDC","reg","M7949",80,1.28,0.427682955637259,NA
"NneQhA1SAtPySGJTD5kT",7,"fcDC","reg","G1920",75,0.125,-0.818204255375639,NA
"NneQhA1SAtPySGJTD5kT",7,"fcDC","reg","G2006",27,1.0658,0.576328634856712,NA
"vYHV9uj4nArPmhfjNM5A",7,"fcED","reg","G2404",85,1.445,0.486793017817067,NA
"vYHV9uj4nArPmhfjNM5A",7,"fcED","reg","G1920",25,1.125,1.19323481232197,NA
"vYHV9uj4nArPmhfjNM5A",7,"fcED","reg","G2006",75,0.125,-1.29823879099257,NA
"lb1WoSOHyGEIMuNgGeZi",7,"fcCB","reg","C1039",0,2,1.16299307779373,NA
"lb1WoSOHyGEIMuNgGeZi",7,"fcCB","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"lb1WoSOHyGEIMuNgGeZi",7,"fcCB","reg","C47",76,1.1552,1.29514108399572,NA
"lb1WoSOHyGEIMuNgGeZi",7,"fcCB","reg","M7949",5,0.005,-1.82661295593351,NA
"yWx2uJPTKZJGfAOeaat6",7,"fcDC","reg","C47",35,0.245,-0.559245781570724,NA
"yWx2uJPTKZJGfAOeaat6",7,"fcDC","reg","M7949",61,0.7442,-0.519651749789891,NA
"yWx2uJPTKZJGfAOeaat6",7,"fcDC","reg","G1920",54,0.4232,-0.218393125388212,NA
"yWx2uJPTKZJGfAOeaat6",7,"fcDC","reg","G2006",81,0.0722,-1.4034441057086,NA
"Sj53VnpD3hiHSfQ25VLN",7,"fcED","reg","G2404",90,1.62,0.836417990992412,NA
"Sj53VnpD3hiHSfQ25VLN",7,"fcED","reg","G1920",85,0.045,-0.979119380791448,NA
"Sj53VnpD3hiHSfQ25VLN",7,"fcED","reg","G2006",30,0.98,0.405369998443162,NA
"ur0bltcfUPDHCL7htFAq",7,"fcAE","reg","G1472",27,0.1458,-1.17564402387744,NA
"ur0bltcfUPDHCL7htFAq",7,"fcAE","reg","G1948",71,1.0082,0.72655229994883,NA
"ur0bltcfUPDHCL7htFAq",7,"fcAE","reg","G2404",71,1.0082,-0.385870915228591,NA
"r8rsLAWvh28zXii51d6C",7,"fcBA","reg","G1472",90,1.62,1.98323955172806,NA
"r8rsLAWvh28zXii51d6C",7,"fcBA","reg","G1948",90,1.62,1.72056714058555,NA
"r8rsLAWvh28zXii51d6C",7,"fcBA","reg","C1039",20,1.28,0.197744105032625,NA
"r8rsLAWvh28zXii51d6C",7,"fcBA","reg","G2063",75,0.125,0.0475609877695539,NA
"iCXyy2xK8DDsgTtrf8kW",7,"fcAE","reg","G1472",40,0.32,-0.802372066971672,NA
"iCXyy2xK8DDsgTtrf8kW",7,"fcAE","reg","G1948",91,1.6562,1.77938266400995,NA
"iCXyy2xK8DDsgTtrf8kW",7,"fcAE","reg","G2404",72,1.0368,-0.328732205326792,NA
"qKSTkUdYD2WOZ5b95Iae",7,"fcBA","reg","G1472",41,0.3362,-0.767659060646337,NA
"qKSTkUdYD2WOZ5b95Iae",7,"fcBA","reg","G1948",0,0,-0.911508769567247,NA
"qKSTkUdYD2WOZ5b95Iae",7,"fcBA","reg","C1039",1,1.9602,1.10963625957721,NA
"qKSTkUdYD2WOZ5b95Iae",7,"fcBA","reg","G2063",100,0,-0.456110592240851,NA
"1ju0WKtcjrT3fG7iuXNd",7,"fcBA","reg","G1472",62,0.7688,0.159306774930204,NA
"1ju0WKtcjrT3fG7iuXNd",7,"fcBA","reg","G1948",81,1.3122,1.22047271765652,NA
"1ju0WKtcjrT3fG7iuXNd",7,"fcBA","reg","C1039",92,0.0128,-1.50109408702692,NA
"1ju0WKtcjrT3fG7iuXNd",7,"fcBA","reg","G2063",65,0.245,0.531085704579543,NA
"Tw3fll1lETObklyLeep4",7,"fcED","reg","G2404",99,1.9602,1.51608893884528,NA
"Tw3fll1lETObklyLeep4",7,"fcED","reg","G1920",7,1.7298,2.40975316046549,NA
"Tw3fll1lETObklyLeep4",7,"fcED","reg","G2006",20,1.28,1.00312746842061,NA
"TJQ9j6A05f8ld8OK8Mzc",7,"fcBA","reg","G1472",55,0.605,-0.191680289025962,NA
"TJQ9j6A05f8ld8OK8Mzc",7,"fcBA","reg","G1948",15,0.045,-0.838395549840781,NA
"TJQ9j6A05f8ld8OK8Mzc",7,"fcBA","reg","C1039",98,0.000800000000000001,-1.51718156990627,NA
"TJQ9j6A05f8ld8OK8Mzc",7,"fcBA","reg","G2063",98,0.000800000000000001,-0.452887094128784,NA
"lJy6o1qMs4RSnE9I9egV",7,"fcBA","reg","G1472",19,0.0722,-1.3333524970592,NA
"lJy6o1qMs4RSnE9I9egV",7,"fcBA","reg","G1948",82,1.3448,1.2734391835028,NA
"lJy6o1qMs4RSnE9I9egV",7,"fcBA","reg","C1039",20,1.28,0.197744105032625,NA
"lJy6o1qMs4RSnE9I9egV",7,"fcBA","reg","G2063",92,0.0128,-0.404534622447786,NA
"4zCxjdZQSFAMBokcJ98T",7,"fcCB","reg","C1039",15,1.445,0.418946994623711,NA
"4zCxjdZQSFAMBokcJ98T",7,"fcCB","reg","G2063",75,0.125,0.0475609877695539,NA
"4zCxjdZQSFAMBokcJ98T",7,"fcCB","reg","C47",40,0.32,-0.406445281771248,NA
"4zCxjdZQSFAMBokcJ98T",7,"fcCB","reg","M7949",25,0.125,-1.61444392896214,NA
"DRrgI3jzHMjID8Q48PjB",7,"fcED","reg","G2404",81,1.3122,0.221477609601721,NA
"DRrgI3jzHMjID8Q48PjB",7,"fcED","reg","G1920",45,0.605,0.147286497119215,NA
"DRrgI3jzHMjID8Q48PjB",7,"fcED","reg","G2006",70,0.18,-1.18864992149671,NA
"s9sWUlKi61LvdtfMTgzg",7,"fcED","reg","G2404",75,1.125,-0.152521218846419,NA
"s9sWUlKi61LvdtfMTgzg",7,"fcED","reg","G1920",33,0.8978,0.736235856141075,NA
"s9sWUlKi61LvdtfMTgzg",7,"fcED","reg","G2006",20,1.28,1.00312746842061,NA
"a5F2j7cvabLVMfvG55nK",7,"fcDC","reg","C47",38,0.2888,-0.47001028968783,NA
"a5F2j7cvabLVMfvG55nK",7,"fcDC","reg","M7949",60,0.72,-0.562439170229116,NA
"a5F2j7cvabLVMfvG55nK",7,"fcDC","reg","G1920",82,0.0648,-0.939292887251036,NA
"a5F2j7cvabLVMfvG55nK",7,"fcDC","reg","G2006",61,0.3042,-0.941178328926041,NA
"TnkZ3dTyO65eSD5NNCjV",7,"fcBA","reg","G1472",83,1.3778,1.46425867938261,NA
"TnkZ3dTyO65eSD5NNCjV",7,"fcBA","reg","G1948",75,1.125,0.916321723594414,NA
"TnkZ3dTyO65eSD5NNCjV",7,"fcBA","reg","C1039",4,1.8432,0.952783301503535,NA
"TnkZ3dTyO65eSD5NNCjV",7,"fcBA","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"B5xt3fvqtOgMSQdQDwRx",7,"fcED","reg","G2404",74,1.0952,-0.212057357135706,NA
"B5xt3fvqtOgMSQdQDwRx",7,"fcED","reg","G1920",80,0.08,-0.908719013422032,NA
"B5xt3fvqtOgMSQdQDwRx",7,"fcED","reg","G2006",39,0.7442,-0.0644673729591142,NA
"0FX5rBebJhUn0z8tQid9",7,"fcBA","reg","G1472",75,1.125,0.922564358453929,NA
"0FX5rBebJhUn0z8tQid9",7,"fcBA","reg","G1948",98,1.9208,2.20928839600157,NA
"0FX5rBebJhUn0z8tQid9",7,"fcBA","reg","C1039",98,0.000800000000000001,-1.51718156990627,NA
"0FX5rBebJhUn0z8tQid9",7,"fcBA","reg","G2063",95,0.00500000000000001,-0.435963729040435,NA
"V4NV0ap6EhknemOtzaEE",7,"fcED","reg","G2404",92,1.6928,0.981861979833355,NA
"V4NV0ap6EhknemOtzaEE",7,"fcED","reg","G1920",62,0.2888,-0.488730536086771,NA
"V4NV0ap6EhknemOtzaEE",7,"fcED","reg","G2006",20,1.28,1.00312746842061,NA
"PtFhYXgexjXW1aaY1MjM",7,"fcBA","reg","G1472",43,0.3698,-0.69566171419379,NA
"PtFhYXgexjXW1aaY1MjM",7,"fcBA","reg","G1948",22,0.0968,-0.754234110244537,NA
"PtFhYXgexjXW1aaY1MjM",7,"fcBA","reg","C1039",19,1.3122,0.240912184092219,NA
"PtFhYXgexjXW1aaY1MjM",7,"fcBA","reg","G2063",71,0.1682,0.22162988582115,NA
"eelRfx1LY8wXJoRoNwGT",7,"fcBA","reg","G1472",39,0.3042,-0.836227962029715,NA
"eelRfx1LY8wXJoRoNwGT",7,"fcBA","reg","G1948",6,0.0072,-0.899810654411013,NA
"eelRfx1LY8wXJoRoNwGT",7,"fcBA","reg","C1039",99,2e-04,-1.51798594405024,NA
"eelRfx1LY8wXJoRoNwGT",7,"fcBA","reg","G2063",97,0.0018,-0.448857721488701,NA
"ZoY30WXpfe2KoDooCJGY",7,"fcBA","reg","G1472",61,0.7442,0.106594431991732,NA
"ZoY30WXpfe2KoDooCJGY",7,"fcBA","reg","G1948",20,0.08,-0.781529712275752,NA
"ZoY30WXpfe2KoDooCJGY",7,"fcBA","reg","C1039",36,0.8192,-0.420015237534483,NA
"ZoY30WXpfe2KoDooCJGY",7,"fcBA","reg","G2063",72,0.1568,0.175695037724201,NA
"yNm6Ltol5DXjwjz2vfYi",7,"fcDC","reg","C47",25,0.125,-0.803726581249886,NA
"yNm6Ltol5DXjwjz2vfYi",7,"fcDC","reg","M7949",93,1.7298,1.22296319173493,NA
"yNm6Ltol5DXjwjz2vfYi",7,"fcDC","reg","G1920",50,0.5,-0.0639146049890349,NA
"yNm6Ltol5DXjwjz2vfYi",7,"fcDC","reg","G2006",9,1.6562,1.75271533577234,NA
"3Wk3c1HGlTGUJ1UbAUNw",7,"fcBA","reg","G1472",60,0.72,0.0547392003205521,NA
"3Wk3c1HGlTGUJ1UbAUNw",7,"fcBA","reg","G1948",12,0.0288,-0.864716308942309,NA
"3Wk3c1HGlTGUJ1UbAUNw",7,"fcBA","reg","C1039",1,1.9602,1.10963625957721,NA
"3Wk3c1HGlTGUJ1UbAUNw",7,"fcBA","reg","G2063",90,0.02,-0.375523139439186,NA
"Nhfi0ZY8Ti7wJnO4nIYo",7,"fcAE","reg","G1472",62,0.7688,0.159306774930204,NA
"Nhfi0ZY8Ti7wJnO4nIYo",7,"fcAE","reg","G1948",68,0.9248,0.591049132722446,NA
"Nhfi0ZY8Ti7wJnO4nIYo",7,"fcAE","reg","G2404",88,1.5488,0.694170573334786,NA
"7rdzWU5Zz8Pev8BzXksx",7,"fcAE","reg","G1472",30,0.18,-1.10236101052395,NA
"7rdzWU5Zz8Pev8BzXksx",7,"fcAE","reg","G1948",60,0.72,0.258302746056216,NA
"7rdzWU5Zz8Pev8BzXksx",7,"fcAE","reg","G2404",35,0.245,-1.91063536967101,NA
"ZxkmcYeqzATKhbYKzU4L",7,"fcED","reg","G2404",58,0.6728,-1.05595214953151,NA
"ZxkmcYeqzATKhbYKzU4L",7,"fcED","reg","G1920",68,0.2048,-0.65769141777337,NA
"ZxkmcYeqzATKhbYKzU4L",7,"fcED","reg","G2006",51,0.4802,-0.590493946539271,NA
"GEr3u7E6gNBSrk80PyiD",7,"fcBA","reg","G1472",12,0.0288,-1.42634906956041,NA
"GEr3u7E6gNBSrk80PyiD",7,"fcBA","reg","G1948",11,0.0242,-0.87219010473657,NA
"GEr3u7E6gNBSrk80PyiD",7,"fcBA","reg","C1039",26,1.0952,-0.0500031313093928,NA
"GEr3u7E6gNBSrk80PyiD",7,"fcBA","reg","G2063",94,0.00720000000000001,-0.427099109232252,NA
"lsl2rntVeEnvWXFypJ9k",7,"fcCB","reg","C1039",20,1.28,0.197744105032625,NA
"lsl2rntVeEnvWXFypJ9k",7,"fcCB","reg","G2063",80,0.08,-0.133760781034192,NA
"lsl2rntVeEnvWXFypJ9k",7,"fcCB","reg","C47",45,0.405,-0.233271381998508,NA
"lsl2rntVeEnvWXFypJ9k",7,"fcCB","reg","M7949",15,0.045,-1.75588994694305,NA
"0x2cRlqKcXPG9u4HNEXL",7,"fcED","reg","G2404",50,0.5,-1.40118183732979,NA
"0x2cRlqKcXPG9u4HNEXL",7,"fcED","reg","G1920",87,0.0338,-1.00164749834966,NA
